product_id,brand,product_name,fit_type,rise_type,price,mrp,discount_percent,rating,review_count
JN43503,Toomes,Mid-Rise Stretchable Jeans,Other/Unspecified,Mid-Rise,1829.0,2999.0,39.01,4.6,5.0
JN43504,glitchez,Men Straight Fit Jeans,Straight Fit,Not Specified,647.0,1799.0,64.04,4.6,5.0
JN43505,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,647.0,1799.0,64.04,4.6,5.0
JN43506,Roadster,Men Straight Fit Mid-Rise Jeans,Straight Fit,Mid-Rise,1195.0,2599.0,54.02,4.6,5.0
JN43508,MEGHZ,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,799.0,1999.0,60.03,3.1,35.0
JN43509,STUDIO NEXX,Men Baggy Mid-Rise Jeans,Other/Unspecified,Mid-Rise,989.0,2999.0,67.02,3.1,35.0
JN43511,STUDIO NEXX,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,989.0,2999.0,67.02,4.2,42.0
JN43512,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,989.0,2999.0,67.02,4.2,42.0
JN43513,The Indian Garage Co,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,1301.0,3099.0,58.02,4.2,42.0
JN43514,JIMMY & JORDAN,Mid-Rise Baggy Denim Jeans,Other/Unspecified,Mid-Rise,1399.0,2490.0,43.82,4.2,42.0
JN43516,Stylecast X Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,999.0,1999.0,50.03,4.0,63.0
JN43518,WROGN,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,1199.0,2999.0,60.02,4.0,63.0
JN43519,The Indian Garage Co,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,1026.0,2849.0,63.99,4.0,63.0
JN43520,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1026.0,2849.0,63.99,4.0,63.0
JN43521,Stylecast X Kotty,Men Regular Fit Jeans,Regular Fit,Not Specified,699.0,1999.0,65.03,4.0,63.0
JN43522,Bene Kleed,Men Mid-Rise Bootcut Jeans,Bootcut,Mid-Rise,979.0,2799.0,65.02,3.8,8.0
JN43524,Kotty,Men Regular Fit Jeans,Regular Fit,Not Specified,599.0,1999.0,70.04,4.2,130.0
JN43525,glitchez,Men Straight Mid-Rise Jeans,Straight Fit,Mid-Rise,639.0,1999.0,68.03,4.2,130.0
JN43527,Toomes,Men Mid-Rise Loose Fit Jeans,Loose Fit,Mid-Rise,2309.0,3499.0,34.01,4.2,130.0
JN43530,glitchez,Men Wide Leg Ombre Jeans,Wide Leg,Not Specified,619.0,1999.0,69.03,4.1,104.0
JN43531,The Indian Garage Co,Men Pure Cotton Skater Jeans,Other/Unspecified,Not Specified,1253.0,3299.0,62.02,3.5,14.0
JN43532,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.5,14.0
JN43533,SZN,Regular Fit Cargo Styles Jeans,Regular Fit,Not Specified,749.0,1499.0,50.03,1.8,5.0
JN43536,styzon,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,899.0,3599.0,75.02,3.8,16.0
JN43537,Mast & Harbour,Men Light Fade  Jogger Jeans,Other/Unspecified,Not Specified,899.0,3599.0,75.02,3.8,16.0
JN43539,Bene Kleed,Heavy Fade Wide Leg  Jeans,Wide Leg,Not Specified,989.0,2999.0,67.02,3.6,10.0
JN43540,V-Mart,Men Slim Fit Jeans,Slim Fit,Not Specified,989.0,2999.0,67.02,3.6,10.0
JN43541,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,989.0,2999.0,67.02,3.6,10.0
JN43542,Espanshe,Men Flared Mid-Rise Jeans,Flared,Mid-Rise,1387.0,2721.0,49.03,3.6,10.0
JN43543,Being Human,Men Slim Straight Fit Jeans,Slim Fit,Not Specified,3419.0,3599.0,5.0,3.6,10.0
JN43544,Kotty,Men Regular Fit Mid-Rise Jeans,Regular Fit,Mid-Rise,579.0,1999.0,71.04,3.6,10.0
JN43545,glitchez,Men Light Fade Baggy Jeans,Other/Unspecified,Not Specified,599.0,1999.0,70.04,3.8,84.0
JN43546,Integriti,Men Mid-Rise Slim Fit Jeans,Slim Fit,Mid-Rise,1006.0,3049.0,67.01,3.9,15.0
JN43547,styzon,Men Mid-Rise Jeans,Other/Unspecified,Mid-Rise,899.0,3599.0,75.02,3.9,15.0
JN43548,glitchez,Men Boyfriend Cargo Jeans,Other/Unspecified,Not Specified,703.0,2199.0,68.03,3.5,140.0
JN43549,glitchez,Men Relaxed Jeans,Relaxed Fit,Not Specified,527.0,1599.0,67.04,4.3,72.0
JN43550,SPYKAR,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1139.0,2999.0,62.02,4.3,47.0
JN43553,Roadster,Light Fade Stretchable Jeans,Other/Unspecified,Not Specified,753.0,2599.0,71.03,3.9,39.0
JN43554,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,753.0,2599.0,71.03,3.9,39.0
JN43555,glitchez,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,597.0,1299.0,54.04,3.9,150.0
JN43557,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,927.0,3199.0,71.02,3.5,12.0
JN43561,HIGHLANDER,Men Wide Leg Jeans,Wide Leg,Not Specified,899.0,2999.0,70.02,4.8,5.0
JN43562,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,999.0,3499.0,71.45,4.8,5.0
JN43564,Roadster,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,599.0,1499.0,60.04,4.0,66.0
JN43565,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,599.0,1499.0,60.04,4.0,66.0
JN43567,FUGAZEE,Men Straight Fit Jeans,Straight Fit,Not Specified,999.0,3999.0,75.02,3.9,11.0
JN43569,Mast & Harbour,Men Regular Fit Jeans,Regular Fit,Not Specified,712.0,2299.0,69.03,4.1,75.0
JN43570,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,4.1,75.0
JN43571,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,2309.0,3499.0,34.01,4.1,75.0
JN43572,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,1063.0,2799.0,62.02,4.2,42.0
JN43575,SPYKAR,Men Slim Fit Low-Rise Jeans,Slim Fit,Low-Rise,1253.0,3299.0,62.02,3.9,40.0
JN43576,SPYKAR,Men Rover Stretchable Jeans,Other/Unspecified,Not Specified,1063.0,2799.0,62.02,3.9,48.0
JN43578,Roadster,Men Baggy Fit Jeans,Other/Unspecified,Not Specified,805.0,2599.0,69.03,4.0,107.0
JN43581,Being Human,Men Slim Fit Jeans,Slim Fit,Not Specified,1199.0,2999.0,60.02,4.3,98.0
JN43582,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,1199.0,2999.0,60.02,4.3,98.0
JN43583,Roadster,Men Stretchable Jeans,Other/Unspecified,Not Specified,519.0,2599.0,80.03,4.0,34.0
JN43585,Roadster,Relaxed Pure Cotton Jeans,Relaxed Fit,Not Specified,519.0,2599.0,80.03,3.9,28.0
JN43586,Roadster,Cotton Loose Fit Jeans,Loose Fit,Not Specified,519.0,2599.0,80.03,2.9,48.0
JN43587,Roadster,Men Loose Fit Jeans,Loose Fit,Not Specified,519.0,2599.0,80.03,3.9,58.0
JN43588,Roadster,Men Loose Cargo Style Jeans,Loose Fit,Not Specified,599.0,2999.0,80.03,4.3,55.0
JN43589,styzon,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,899.0,1799.0,50.03,4.5,11.0
JN43590,Being Human,Men Straight Fit Jeans,Straight Fit,Not Specified,1289.0,2999.0,57.02,4.1,76.0
JN43591,Aeropostale,Men Pure Cotton Relaxed Jeans,Relaxed Fit,Not Specified,791.0,3299.0,76.02,4.5,22.0
JN43592,Harvard,Men Cotton Straight Fit Jeans,Straight Fit,Not Specified,867.0,2799.0,69.02,3.8,60.0
JN43593,Mast & Harbour,Men Straight Fit Jeans,Straight Fit,Not Specified,755.0,2699.0,72.03,3.9,47.0
JN43594,Kook N Keech,Men Cozy & Comfy Jeans,Other/Unspecified,Not Specified,549.0,1399.0,60.76,3.9,74.0
JN43595,MASCLN SASSAFRAS,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1049.0,2498.0,58.01,4.4,17.0
JN43596,Roadster,Men Classic Bootcut Jeans,Bootcut,Not Specified,1049.0,2498.0,58.01,4.4,17.0
JN43597,Roadster,Men Wide Leg Jeans,Wide Leg,Not Specified,703.0,2199.0,68.03,3.9,69.0
JN43598,Roadster,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,659.0,1999.0,67.03,3.9,70.0
JN43599,Roadster,Men Regular Fit Jeans,Regular Fit,Not Specified,519.0,1999.0,74.04,3.9,72.0
JN43600,Kook N Keech,Men Ripped Relaxed Fit Jeans,Relaxed Fit,Not Specified,783.0,1599.0,51.03,4.0,80.0
JN43610,Roadster,Men Stretchable Jeans,Other/Unspecified,Not Specified,519.0,2599.0,80.03,4.2,33.0
JN43612,Kook N Keech,Men Non-Stretchable Jeans,Other/Unspecified,Not Specified,791.0,2399.0,67.03,4.0,75.0
JN43613,V-Mart,Men Jeans,Other/Unspecified,Not Specified,791.0,2399.0,67.03,4.0,75.0
JN43614,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.0,75.0
JN43615,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1829.0,2999.0,39.01,4.0,75.0
JN43616,WROGN,Men Jeans,Other/Unspecified,Not Specified,839.0,2399.0,65.03,3.2,6.0
JN43619,Roadster,Men Stretchable Jeans,Other/Unspecified,Not Specified,461.0,2199.0,79.04,3.1,67.0
JN43620,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,461.0,2199.0,79.04,3.1,67.0
JN43624,Roadster,Light Fade Flared Jeans,Flared,Not Specified,519.0,2599.0,80.03,4.1,39.0
JN43627,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,986.0,2099.0,53.03,4.3,58.0
JN43628,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,986.0,2099.0,53.03,4.3,58.0
JN43631,Mast & Harbour,Men Straight Fit Jeans,Straight Fit,Not Specified,728.0,2699.0,73.03,3.9,33.0
JN43635,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,749.0,2299.0,67.42,4.2,33.0
JN43636,Kook N Keech,Men Straight Straight Fit Jeans,Straight Fit,Not Specified,749.0,2299.0,67.42,4.2,33.0
JN43637,Kook N Keech,Men Straight Fit Jeans,Straight Fit,Not Specified,798.0,1699.0,53.03,3.5,73.0
JN43638,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,1268.0,2699.0,53.02,3.5,20.0
JN43639,U.S. Polo Assn. Denim Co.,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1174.0,2499.0,53.02,3.9,24.0
JN43640,Nautica,Men Straight Fit Jeans,Straight Fit,Not Specified,1418.0,3299.0,57.02,4.5,46.0
JN43641,U.S. Polo Assn. Denim Co.,Men Slim Fit Jeans,Slim Fit,Not Specified,1174.0,2499.0,53.02,4.4,48.0
JN43642,Flying Machine,Men Straight Fit Jeans,Straight Fit,Not Specified,1174.0,2499.0,53.02,4.4,48.0
JN43643,Hardsoda by The Indian Garage Co,Plus Size Straight Fit Jeans,Straight Fit,Not Specified,1112.0,2649.0,58.02,4.5,14.0
JN43644,Roadster,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,459.0,1999.0,77.04,4.0,66.0
JN43646,Roadster,Men Pure Cotton Jeans,Other/Unspecified,Not Specified,459.0,1999.0,77.04,3.8,54.0
JN43647,Roadster,Men Pure Cotton Flared Jeans,Flared,Not Specified,623.0,2599.0,76.03,3.6,61.0
JN43648,U.S. Polo Assn. Denim Co.,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,1195.0,2299.0,48.02,4.2,58.0
JN43649,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,909.0,2999.0,69.69,4.0,77.0
JN43650,StyleCast x Revolte,Men Wide Leg Jeans,Wide Leg,Not Specified,1109.0,3699.0,70.02,3.6,29.0
JN43653,Being Human,Men Slim Fit Jeans,Slim Fit,Not Specified,1052.0,2699.0,61.02,4.0,94.0
JN43654,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,1052.0,2699.0,61.02,4.0,94.0
JN43655,max,Men Mid Rise Cargo Jeans,Other/Unspecified,Mid-Rise,1019.0,1699.0,40.02,4.1,34.0
JN43656,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,831.0,2599.0,68.03,4.0,156.0
JN43658,Roadster,Men Straight Fit Jeans,Straight Fit,Not Specified,758.0,3299.0,77.02,4.0,70.0
JN43660,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,805.0,2599.0,69.03,4.0,137.0
JN43661,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,805.0,2599.0,69.03,4.0,137.0
JN43662,Kotty,Men Stretchable Jeans,Other/Unspecified,Not Specified,619.0,1999.0,69.03,3.8,63.0
JN43663,Bene Kleed,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,998.0,3699.0,73.02,4.0,59.0
JN43665,Celio,Men Straight Fit Cotton Jeans,Straight Fit,Not Specified,1349.0,2999.0,55.02,4.0,63.0
JN43666,max,Men Cotton Regular Fit  Jeans,Regular Fit,Not Specified,849.0,1699.0,50.03,4.1,14.0
JN43667,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,4.1,14.0
JN43668,Indian Terrain,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1299.0,2499.0,48.02,3.7,7.0
JN43669,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,1299.0,2499.0,48.02,3.7,7.0
JN43670,Indian Terrain,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1349.0,2699.0,50.02,3.2,12.0
JN43673,WROGN,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1295.0,2399.0,46.02,4.2,141.0
JN43674,Being Human,Men Slim Fit Heavy Fade Jeans,Slim Fit,Not Specified,1597.0,4699.0,66.01,4.8,23.0
JN43675,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1597.0,4699.0,66.01,4.8,23.0
JN43678,Forca by Lifestyle,Men Light Fade Jeans,Other/Unspecified,Not Specified,849.0,999.0,15.02,4.0,325.0
JN43679,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,4.0,325.0
JN43680,HERE&NOW,Men Mid Rise Jeans,Other/Unspecified,Mid-Rise,839.0,2499.0,66.43,4.1,41.0
JN43681,Being Human,Heavy Fade Slim Fit Jeans,Slim Fit,Not Specified,1220.0,3299.0,63.02,4.0,30.0
JN43684,WROGN,Men Skinny Fit Cotton Jeans,Skinny Fit,Not Specified,1049.0,2999.0,65.02,3.9,21.0
JN43686,HIGHLANDER,Men Bootcut Mid-Rise Jeans,Bootcut,Mid-Rise,681.0,2199.0,69.03,3.9,1600.0
JN43687,HIGHLANDER,Men Skinny Fit Mid-Rise Jeans,Skinny Fit,Mid-Rise,679.0,1999.0,66.03,3.8,604.0
JN43688,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,679.0,1999.0,66.03,3.8,604.0
JN43689,Being Human,Men Stretchable Jeans,Other/Unspecified,Not Specified,1130.0,2899.0,61.02,3.6,15.0
JN43690,HERE&NOW,Men Stretchable Jeans,Other/Unspecified,Not Specified,867.0,2799.0,69.02,3.6,254.0
JN43691,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,545.0,2599.0,79.03,4.0,171.0
JN43692,HERE&NOW,Men Stretchable Jeans,Other/Unspecified,Not Specified,898.0,2899.0,69.02,3.6,86.0
JN43693,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,519.0,2599.0,80.03,4.0,169.0
JN43694,Roadster,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,519.0,2599.0,80.03,3.8,162.0
JN43695,Roadster,Straight Fit Pure Cotton Jeans,Straight Fit,Not Specified,791.0,2399.0,67.03,3.9,225.0
JN43696,The Indian Garage Co,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1019.0,2549.0,60.02,4.2,143.0
JN43697,The Indian Garage Co,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,1019.0,2549.0,60.02,3.5,277.0
JN43699,The Indian Garage Co,Men Clean Look Jeans,Other/Unspecified,Not Specified,919.0,2299.0,60.03,4.1,359.0
JN43700,Roadster,Light Fade Stretchable Jeans,Other/Unspecified,Not Specified,999.0,2499.0,60.02,4.0,1100.0
JN43705,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,849.0,999.0,15.02,4.0,325.0
JN43712,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,681.0,2199.0,69.03,3.9,1600.0
JN43714,WROGN,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,699.0,1999.0,65.03,4.2,35.0
JN43716,HIGHLANDER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,759.0,1899.0,60.03,4.0,63.0
JN43717,Flying Machine,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1349.0,2499.0,46.02,4.2,24.0
JN43719,STUDIO NEXX,Men Clean Look Jeans,Other/Unspecified,Not Specified,824.0,1499.0,45.03,4.0,5.0
JN43720,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,824.0,1499.0,45.03,4.0,5.0
JN43721,Wrangler,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1229.0,2999.0,59.02,3.9,65.0
JN43723,Being Human,Men Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1294.0,3499.0,63.02,4.0,84.0
JN43724,HIGHLANDER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,974.0,2499.0,61.02,4.0,84.0
JN43725,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,4.0,84.0
JN43726,HIGHLANDER,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,724.0,2899.0,75.03,4.0,111.0
JN43727,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,599.0,1999.0,70.04,3.9,2200.0
JN43728,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,599.0,1999.0,70.04,3.9,2200.0
JN43729,Being Human,Men Mid Rise Heavy Fade Jeans,Other/Unspecified,Mid-Rise,1399.0,3499.0,60.02,4.7,40.0
JN43732,Flying Machine,Men Slim Fit High-Rise Jeans,Slim Fit,High-Rise,1549.0,2499.0,38.02,3.9,31.0
JN43733,Flying Machine,Men Cotton Slim Fit Jeans,Slim Fit,Not Specified,1032.0,2399.0,56.98,4.2,5.0
JN43735,Flying Machine,Men Tapered Fit Jeans,Tapered Fit,Not Specified,1439.0,1999.0,28.01,4.2,141.0
JN43736,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,791.0,2399.0,67.03,3.9,476.0
JN43738,HIGHLANDER,Men Wide Leg Jeans,Wide Leg,Not Specified,809.0,3199.0,74.71,4.2,68.0
JN43743,Mast & Harbour,Men Slim Tapered Fit Jeans,Slim Fit,Not Specified,695.0,2399.0,71.03,4.3,179.0
JN43744,V-Mart,Men Slim Fit Jeans,Slim Fit,Not Specified,969.0,999.0,3.0,4.3,179.0
JN43745,Mufti,Men Slim Stretchable Jeans,Slim Fit,Not Specified,1146.0,3699.0,69.02,4.5,28.0
JN43746,Code 61,Men Skinny Fit Low-Rise Jeans,Skinny Fit,Low-Rise,1146.0,3699.0,69.02,4.5,28.0
JN43747,Indian Terrain,Men Slim Fit Jeans,Slim Fit,Not Specified,1349.0,2999.0,55.02,3.8,94.0
JN43748,Wrangler,Men Straight Fit Cotton Jeans,Straight Fit,Not Specified,1352.0,3299.0,59.02,4.1,18.0
JN43749,Mufti,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1220.0,3299.0,63.02,4.1,105.0
JN43750,Mufti,Men Heavy Fade Jeans,Other/Unspecified,Not Specified,1109.0,2999.0,63.02,4.2,72.0
JN43753,HIGHLANDER,Men Straight Fit Jeans,Straight Fit,Not Specified,679.0,1449.0,53.14,3.6,2100.0
JN43754,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,679.0,1449.0,53.14,3.6,2100.0
JN43755,The Indian Garage Co,Men Slim Fit Jeans,Slim Fit,Not Specified,779.0,1999.0,61.03,3.9,960.0
JN43756,KETCH,Men Straight Fit Jeans,Straight Fit,Not Specified,729.0,1699.0,57.09,3.6,74.0
JN43758,Kook N Keech,Men Printed Detail Jeans,Other/Unspecified,Not Specified,695.0,2399.0,71.03,3.9,216.0
JN43759,John Pride,Men Plus Size Jeans,Other/Unspecified,Not Specified,1049.0,2599.0,59.64,4.0,42.0
JN43761,Basics,Men Slim Fit Jeans,Slim Fit,Not Specified,1300.0,2599.0,49.98,4.2,42.0
JN43762,Basics,Men Slim Fit Jeans,Slim Fit,Not Specified,1319.0,2199.0,40.02,3.3,6.0
JN43763,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,1319.0,2199.0,40.02,3.3,6.0
JN43764,Basics,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1200.0,2399.0,49.98,3.3,6.0
JN43765,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,740.0,1899.0,61.03,3.9,532.0
JN43767,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,798.0,1699.0,53.03,3.8,275.0
JN43768,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.8,275.0
JN43769,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,659.0,1699.0,61.21,3.7,283.0
JN43770,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,659.0,1699.0,61.21,3.7,283.0
JN43771,HERE&NOW,Men Skinny Fit Jeans,Skinny Fit,Not Specified,883.0,1699.0,48.03,3.9,346.0
JN43773,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,719.0,1999.0,64.03,3.6,540.0
JN43774,Basics,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,1299.0,2599.0,50.02,3.6,540.0
JN43775,Flying Machine,Men Relaxed Fit Jeans,Relaxed Fit,Not Specified,2309.0,3499.0,34.01,3.6,540.0
JN43776,Basics,Blue Skinny Stretchable Jeans,Skinny Fit,Not Specified,1249.0,2499.0,50.02,3.6,540.0
JN43777,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,639.0,1599.0,60.04,3.5,223.0
JN43778,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,639.0,1599.0,60.04,3.5,223.0
JN43779,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,741.0,1399.0,47.03,3.6,369.0
JN43780,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,649.0,1699.0,61.8,3.3,121.0
JN43782,Roadster,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,873.0,2299.0,62.03,3.7,306.0
JN43783,Flying Machine,Men Slim Fit Jeans,Slim Fit,Not Specified,1549.0,2499.0,38.02,3.7,306.0
JN43784,Roadster,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,797.0,1899.0,58.03,3.7,1300.0
JN43786,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,512.0,1899.0,73.04,3.8,151.0
JN43787,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,575.0,1599.0,64.04,3.8,431.0
JN43790,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,669.0,1699.0,60.62,3.7,2000.0
JN43791,United Colors of Benetton,Men Anti Fit Mid-Rise Jeans,Anti Fit,Mid-Rise,669.0,1699.0,60.62,3.7,2000.0
JN43792,KETCH,Men Tapered Fit Jeans,Tapered Fit,Not Specified,819.0,2199.0,62.76,3.8,354.0
JN43793,KETCH,Men Slim Fit Jeans,Slim Fit,Not Specified,719.0,1899.0,62.14,3.5,315.0
JN43794,HERE&NOW,Men Slim Fit Jeans,Slim Fit,Not Specified,703.0,1599.0,56.04,3.8,598.0
JN43795,Roadster,Men Carrot Fit Jeans,Other/Unspecified,Not Specified,739.0,1999.0,63.03,3.9,1900.0
JN43796,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,669.0,1699.0,60.62,3.4,292.0
JN43797,Roadster,Men Super Skinny Fit Jeans,Skinny Fit,Not Specified,524.0,1499.0,65.04,3.8,236.0
JN43798,HIGHLANDER,Men Tapered Fit Jeans,Tapered Fit,Not Specified,639.0,1599.0,60.04,3.6,624.0
JN43799,Urbano Plus,Men Jeans,Other/Unspecified,Not Specified,1158.0,1899.0,39.02,4.2,81.0
JN43800,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,439.0,1999.0,78.04,4.0,337.0
JN43805,United Colors of Benetton,Men Relaxed Fit Mid-Rise Jeans,Relaxed Fit,Mid-Rise,512.0,1899.0,73.04,3.8,151.0
JN43810,Roadster,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1623.0,2799.0,42.02,4.2,42.0
JN43812,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1049.0,2099.0,50.02,4.2,42.0
JN43814,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,760.0,1899.0,59.98,4.0,63.0
JN43815,Mast & Harbour,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1049.0,2099.0,50.02,3.6,1100.0
JN43816,Flying Machine,Slim Fit Stretchable Jeans,Slim Fit,Not Specified,1829.0,2999.0,39.01,3.6,1100.0
JN43817,HIGHLANDER,Men Slim Fit Jeans,Slim Fit,Not Specified,649.0,1499.0,56.7,3.7,2800.0
JN43818,HERE&NOW,Men Skinny Fit Jeans,Skinny Fit,Not Specified,689.0,1999.0,65.53,3.6,784.0
JN43819,United Colors of Benetton,Men Mid-Rise Regular Fit Jeans,Regular Fit,Mid-Rise,689.0,1999.0,65.53,3.6,784.0
JN43820,Urbano Plus,Men Regular Fit Joggers,Regular Fit,Not Specified,1158.0,1899.0,39.02,4.0,73.0
JN43822,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,950.0,1899.0,49.97,4.2,130.0
JN43824,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1249.0,2499.0,50.02,4.2,130.0
JN43826,United Colors of Benetton,Men Slim Fit Mid-Rise Jeans,Slim Fit,Mid-Rise,950.0,1899.0,49.97,4.2,130.0
JN43827,Basics,Men Skinny Fit Jeans,Skinny Fit,Not Specified,1329.0,1899.0,30.02,4.2,130.0
JN43830,Roadster,Men Slim Fit Jeans,Slim Fit,Not Specified,899.0,1799.0,50.03,3.9,1400.0
